gene,log2FC,pvalue,padj
NECAB1,0.19873515226643068,0.16331147532488996,0.5360585558792323
DGKA,-0.0806551194635734,0.16324600888694232,0.5360585558792323
PLPP2,-0.333690780802272,0.1632263408461074,0.5360585558792323
PUM2,0.09964405459450987,0.16283527569446066,0.5360585558792323
SUMO2P19,0.30422883428380487,0.16348509639477019,0.5360585558792323
AC108488.1,-0.2737069470490443,0.16318688299480752,0.5360585558792323
ANAPC2,-0.060322176515802184,0.1631201545046553,0.5360585558792323
PLPPR2,0.22824332193099295,0.16343367082170177,0.5360585558792323
PLD3,-0.10212761158456019,0.163569596506458,0.5360585558792323
GCC2,0.10069154912269696,0.1626091015323005,0.5360585558792323
PLOD2,-0.27995803992176205,0.16328273778048386,0.5360585558792323
AC096921.2,0.1258209805777648,0.1630645994627891,0.5360585558792323
CSGALNACT1,0.15396997186760153,0.16336577025841598,0.5360585558792323
DRAP1,-0.19729480969784063,0.1625108607608287,0.5360585558792323
UNC45B,-0.2075597025781022,0.16288694238962373,0.5360585558792323
AL365205.1,-0.15212068909241516,0.16258702773641853,0.5360585558792323
FAM183BP,-0.3065424566712096,0.16292731194478177,0.5360585558792323
THUMPD1,-0.08226116212513546,0.1630296069881294,0.5360585558792323
CDC14B,-0.2183659712636361,0.16361027024951014,0.5360585558792323
XPO6,0.19261580662240085,0.16318817193524016,0.5360585558792323
B3GNT8,0.2705957897565998,0.16277404938540238,0.5360585558792323
TPT1-AS1,0.06438991808689387,0.16355756818754594,0.5360585558792323
PLAU,0.30165750693267235,0.16280721291717842,0.5360585558792323
AC068050.1,0.27419244084342953,0.1626115612088878,0.5360585558792323
FLAD1,-0.08430039512529497,0.16272207658863788,0.5360585558792323
YBX1P10,-0.11951230380946143,0.16274934494891852,0.5360585558792323
OPHN1,-0.21412019017505957,0.16296299820989388,0.5360585558792323
AC068338.3,-0.265254084681787,0.16255833409765952,0.5360585558792323
IDH3G,-0.05920299030509568,0.16321121440310438,0.5360585558792323
SNHG8,-0.15465447029821178,0.1633624105952253,0.5360585558792323
MFSD10,-0.11037624105706101,0.16360911439450807,0.5360585558792323
WDR82,0.057722247962990636,0.16358689600810972,0.5360585558792323
AP2A2,-0.06722009287292963,0.16290900202538308,0.5360585558792323
SNHG9,-0.170120820415109,0.1627455776419693,0.5360585558792323
LILRB2,0.2528389720750326,0.1635820544017481,0.5360585558792323
XRCC4,0.133979340172921,0.16368864071231415,0.5361234821541578
TESK2,0.11713333256275416,0.1636654009232551,0.5361234821541578
MORF4L2-AS1,0.26418244085907494,0.16383898434350952,0.5364924691252587
PDCD1,-0.18905175029828847,0.16385989404857865,0.5364924691252587
SERPINB1,0.1180870275533561,0.1641353640364734,0.5372356927947199
EPDR1,-0.22138162528219807,0.16414557127492674,0.5372356927947199
LINC00886,0.26405844427502334,0.1642012006782796,0.5373217274518685
HAL,0.28074712286480974,0.16428612560690084,0.5375035790805017
PEAR1,-0.2241363277716264,0.16432354712067185,0.5375299740753381
RPSAP19,-0.20385457896152914,0.16442958085277704,0.5375887314008307
H2BC17,-0.2774012216302433,0.16439800402127924,0.5375887314008307
TOLLIP,-0.11465072817782129,0.16440673886037613,0.5375887314008307
LSM4,-0.11760264082061411,0.16453415722602088,0.5377062229017672
AC135178.3,0.21291535430609976,0.16454507754409584,0.5377062229017672
SUPV3L1,-0.11727248779576271,0.1645536081881555,0.5377062229017672
AC022400.6,-0.11072479108509992,0.16463244527876633,0.5378678569036163
KAT7P1,-0.17726049418768364,0.16470194147595865,0.5379989212108018
EIF4HP1,-0.11812514600364121,0.16479898133894802,0.5380457212599385
VDAC2,-0.09621712925687298,0.16480441516748554,0.5380457212599385
RFK,0.08594427668599014,0.16477794856915134,0.5380457212599385
AL365475.1,0.2448190595655344,0.1649218726069877,0.538333214113932
FAM215B,0.22151878049824614,0.16497479891907577,0.5384100013912164
WDR59,0.05389237980536343,0.16509547131627278,0.5385159014505855
TSPYL4,-0.08571799368870003,0.16503999433601996,0.5385159014505855
SMIM19,-0.09104788194073521,0.16507346604437695,0.5385159014505855
STT3A,0.07554099943271275,0.1652864813846273,0.5387583090388461
LGALSL-DT,0.36853766703758506,0.16528338009137467,0.5387583090388461
P2RY6,0.23149026493996772,0.16530304717750183,0.5387583090388461
RSBN1L,0.14454996458119673,0.16529089866493643,0.5387583090388461
ATP5PDP4,0.2469124815498347,0.16531689266542574,0.5387583090388461
SULT1A3,0.11248058320863663,0.16539017600421058,0.5389012282898762
GMDS-DT,-0.08484050295599932,0.1654588350187403,0.5389331531240079
CEP350,0.11834895572401827,0.1654478081372774,0.5389331531240079
BEAN1,0.25366532236625705,0.16554090864882076,0.5391045917085552
AC113143.2,0.21990101099809367,0.16561856158291252,0.539261575338957
IGSF9B,-0.1154018601808513,0.16567918818649457,0.5393630745015269
NPTN,0.07808191589019486,0.16572629047433757,0.5394205174486437
WASHC2C,0.08984727390216563,0.16578374947886032,0.5394310037801968
AC005785.2,0.17310127605358794,0.16578842776730818,0.5394310037801968
DNAJB6P1,-0.08948417019257171,0.1659330966679553,0.5395265267260039
H4C11,-0.24010418938055045,0.1659356377523402,0.5395265267260039
SMPD2,-0.09508245611606725,0.16590819993655873,0.5395265267260039
GMPR,-0.2172578465710142,0.16586276237354133,0.5395265267260039
AC242842.1,-0.2106643011717626,0.1659848112132455,0.5395906023321412
ENTPD1-AS1,0.14114387744734724,0.16610440564574372,0.5396720278447713
TNFRSF18,-0.2608841708146912,0.16615069170814412,0.5396720278447713
PIP5KL1,-0.25353506121808955,0.16608853594980827,0.5396720278447713
CTPS2,-0.0981320527364744,0.1661259707145486,0.5396720278447713
SELP,-0.19050338469002792,0.1661572134659688,0.5396720278447713
SF3B1,0.08115639607289538,0.16622316879606316,0.5397905066489641
AMN1,0.12270297780218797,0.1662751422801031,0.5398635470626326
TRBC1,-0.1457454326370211,0.16636030163918833,0.5399485720696237
GSEC,0.1679043640379101,0.16635918065591804,0.5399485720696237
PINLYP,0.287008960529183,0.16646864749244858,0.5401346410587559
DUSP10,-0.11959376641072517,0.16647662265921898,0.5401346410587559
FLOT1,0.2849292692673795,0.16660625634524648,0.540135779067171
GGA3,0.08486023619168748,0.16662445478104246,0.540135779067171
SLC35E2A,0.14254426644276563,0.16657028276426078,0.540135779067171
PIK3C2B,-0.11894587425697445,0.1666221509461911,0.540135779067171
ALDH16A1,-0.12316200698366941,0.1665740620898348,0.540135779067171
SLC35A1,0.1526028283072831,0.16672587152737015,0.5403688777715402
PFN1P2,0.2483432724178214,0.16678341346703565,0.5404022918852881
RPL41P5,-0.19944183083735112,0.16685422446043136,0.5404022918852881
GALNT3,0.12092195914368542,0.16682490017054102,0.5404022918852881
AC010615.1,0.24188074674470306,0.16680753479836144,0.5404022918852881
H2BC4,0.22895685789270281,0.16689346306552466,0.5404337923352586
SAP30,0.1677924164865594,0.1669994807927073,0.5406121218543483
LILRA1,0.2728756680547715,0.16700757827271995,0.5406121218543483
OMG,0.1789148047786524,0.16709371395644743,0.5407470998946734
SLC19A2,-0.11637224584641093,0.16710833542507408,0.5407470998946734
VTI1A,-0.05975982593065865,0.16720276865547712,0.5408121763998184
AC097533.1,0.19722806876234644,0.16720856010633636,0.5408121763998184
YIF1A,-0.09663288500990674,0.16721704580470576,0.5408121763998184
AC002467.1,0.16409037917596692,0.16730058293987926,0.5409023550314153
TXNDC11,0.0831342692893351,0.16731909846496498,0.5409023550314153
THEM5,-0.15628812424977134,0.16736308123678456,0.5409023550314153
DNAJC13,0.10405179174079926,0.16735583583330937,0.5409023550314153
LINC02371,0.23990388788937667,0.16743363709985476,0.5410348972247292
AC073842.2,0.1833996995791587,0.167478872167535,0.5410855870028053
SPDYE6,-0.13921023453815007,0.16777905505063534,0.5418642074227927
SLC2A8,-0.10847165049328922,0.1677549157230361,0.5418642074227927
SEMA4A,0.22472984390365625,0.16891528016475635,0.5419305338919745
EEF1G,-0.1289367833893742,0.1687085944476257,0.5419305338919745
AL132639.2,0.1956826479751128,0.16878404443262632,0.5419305338919745
ZNF581,-0.13072916430357573,0.16873451876562467,0.5419305338919745
NOMO3,0.06927006611260644,0.16836826677341835,0.5419305338919745
TUBA4B,0.14638564725515213,0.16899147093298433,0.5419305338919745
AKT2,-0.0817988648179977,0.16889063283246655,0.5419305338919745
SLIT1,0.19508165209097417,0.1686197514868473,0.5419305338919745
AC108488.2,0.2903106204829178,0.1682641781470665,0.5419305338919745
HDDC2,0.09870837289044498,0.16856255116243715,0.5419305338919745
BIRC6,0.10860713932467903,0.1689089577470641,0.5419305338919745
PPP3CC,-0.10035497084323453,0.16809469457349235,0.5419305338919745
ZNF83,0.11712881818291088,0.16785512225300303,0.5419305338919745
SRSF8,-0.08340231182939206,0.1684823914249945,0.5419305338919745
DMRTC1B,-0.2191858125059163,0.1688625999375623,0.5419305338919745
NPM1P6,-0.2215008077986047,0.168012552062905,0.5419305338919745
CARD17,0.2484762714233586,0.16812056873938158,0.5419305338919745
FBXL12,-0.10068367090304875,0.16885711324464742,0.5419305338919745
RPL14,-0.10372900524868811,0.16891384517774677,0.5419305338919745
ELAPOR1,0.32515852224767805,0.16900066988594056,0.5419305338919745
PARVB,-0.15637755412715748,0.16824658525162856,0.5419305338919745
EDAR,-0.23802792956181928,0.16895977503302595,0.5419305338919745
TLR3,0.20386345358840519,0.16816294028911585,0.5419305338919745
NPDC1,-0.18217967944598001,0.16907087252503655,0.5419305338919745
C1orf122,-0.10669427957285116,0.16886107789767954,0.5419305338919745
STAG3L3,0.12298336144730726,0.16902486887446513,0.5419305338919745
RRP7BP,-0.09267859404285872,0.16865856544994007,0.5419305338919745
DHRS4,-0.12020749225793814,0.16901562806487863,0.5419305338919745
JMJD7,-0.26032809738739093,0.16871830881609784,0.5419305338919745
TPD52,-0.15709132196899311,0.16888242454714478,0.5419305338919745
AC010864.1,0.19767626048452236,0.16809328285745562,0.5419305338919745
PTPRCAP,-0.17310757447467395,0.16810106659507823,0.5419305338919745
SH3RF1,-0.16588646244380012,0.16886943383304015,0.5419305338919745
RABGAP1L,0.10619476429261887,0.16816387748346281,0.5419305338919745
H4C14,0.11808478968660108,0.16884976584315195,0.5419305338919745
DNAJB11,-0.06619719570858784,0.1684853802662243,0.5419305338919745
TPST2,-0.10174417890478793,0.1681455410589175,0.5419305338919745
RAB8A,0.23240553205811132,0.16868513353492706,0.5419305338919745
GPR35,-0.13178501518451124,0.16907214614050078,0.5419305338919745
RN7SL5P,-0.23891675625710818,0.1680101161619188,0.5419305338919745
XRCC5,0.06471929043664737,0.1681950094481273,0.5419305338919745
AL031778.1,0.17144638895993003,0.1682152608654193,0.5419305338919745
SNHG3,-0.09937454323337214,0.1687386728235486,0.5419305338919745
STX12,0.08266165038071094,0.16973260936363158,0.5419975410567481
AC007298.2,0.4043400664940915,0.16990650242984415,0.5419975410567481
CTNNBIP1,-0.06542578448414638,0.16955817676468216,0.5419975410567481
C1orf100,0.2309224714917395,0.1695753416282971,0.5419975410567481
PECR,0.07712584302500769,0.1696360643227186,0.5419975410567481
MUL1,-0.07598134208547158,0.16976884635185985,0.5419975410567481
SLC14A1,-0.18638180457399667,0.16927327648582524,0.5419975410567481
ADIPOR2,-0.052786533858235174,0.16958026229282996,0.5419975410567481
LOXL1,-0.21488272119446528,0.16990709263806583,0.5419975410567481
SORCS3,-0.30842293058704895,0.16986735248464171,0.5419975410567481
PIK3CA,0.1330511146341351,0.16937809643803228,0.5419975410567481
MKNK1,0.11651303454341289,0.16967572320470617,0.5419975410567481
RILPL1,0.14936831631127223,0.16951279119442186,0.5419975410567481
VCAN,0.2615433625466146,0.1696503870680171,0.5419975410567481
SCPEP1,0.13796961192492319,0.16922332775098045,0.5419975410567481
TOMM20P4,-0.14970233281648326,0.16951429222652292,0.5419975410567481
RBFA,-0.0925947670636802,0.1698686135586799,0.5419975410567481
PIN4,-0.1447100267426702,0.16986484729391949,0.5419975410567481
CBSL,0.4098723269645226,0.1698540927063053,0.5419975410567481
NDUFB10,-0.10195734609341223,0.1699217935346653,0.5419975410567481
ACTN3,-0.2921384141657626,0.1696766795099891,0.5419975410567481
ARRDC1-AS1,-0.07836101130995488,0.16990506647765735,0.5419975410567481
BX088651.4,-0.28070187630897214,0.1696840220337878,0.5419975410567481
RAB30,-0.1489648929150258,0.16930620404095245,0.5419975410567481
SEC23IP,0.0628774366805036,0.16929011518067308,0.5419975410567481
AC003070.1,0.15979235594117913,0.16938360899113492,0.5419975410567481
AC005329.3,-0.1825769914283617,0.16980989798450552,0.5419975410567481
POLH,0.0988581421038024,0.16947950656770244,0.5419975410567481
PARP8,0.11321872494746543,0.1699875651431589,0.5421129036749436
NAT10,-0.08904925746023551,0.1702003870436185,0.5422421218728684
AC011379.1,0.2621424613351655,0.17019861724155644,0.5422421218728684
SCGB3A1,-0.3194696729247206,0.1701960606226318,0.5422421218728684
LINC00235,0.2226998007461627,0.17012856066095847,0.5422421218728684
OR2A20P,-0.19951570092215132,0.17020575123008122,0.5422421218728684
HOXA-AS2,-0.2254316187426495,0.17007503017621545,0.5422421218728684
GAS2L1,-0.18255361100804812,0.1703193520702569,0.5423209833264726
IGKV3D-20,-0.2615291156167494,0.170278416903799,0.5423209833264726
AC129492.3,-0.4147036544157334,0.1703163293049869,0.5423209833264726
TBX21,-0.14442090567385968,0.17044277131861818,0.542503614383361
TOB1,0.15350840625641915,0.17044724445559412,0.542503614383361
GM2A,0.1499816277337267,0.1704655852534873,0.542503614383361
AP003498.2,0.37429417818405497,0.17051363381878462,0.5425622350112222
CCR12P,-0.3544057327722028,0.17056417677287883,0.542628770859096
CENPN,-0.11550112219471664,0.17080169102475254,0.5426356460949889
SLC1A4,-0.13836887177793855,0.17065118142577557,0.5426356460949889
CEP131,-0.1259812458073064,0.1708034001797464,0.5426356460949889
DHFR,0.10344312160048652,0.1707060915825494,0.5426356460949889
IL2RG,-0.0872133637096244,0.17073569990482002,0.5426356460949889
HSPD1P1,0.11564988097879603,0.1706357636778942,0.5426356460949889
PIP5K1C,-0.07380596846312493,0.17078041306985392,0.5426356460949889
CRYBG1,0.07147989797288545,0.17065979856444918,0.5426356460949889
WASH6P,-0.10367256725753649,0.17086942748580344,0.5427512499774558
PRR12,-0.10298484390922447,0.17097588846422374,0.5428246016638497
SNORD10,-0.16049727839889094,0.1709712972579193,0.5428246016638497
CARS1,0.09145703592033705,0.17098144945375082,0.5428246016638497
NUFIP2,0.11642636572303822,0.17113448681238577,0.5428956793138988
RN7SL608P,0.3559899381490901,0.1710615681319695,0.5428956793138988
GLIPR2,0.12696227966483775,0.17112023014132588,0.5428956793138988
PFN1P1,-0.24638519036191475,0.17115207277627445,0.5428956793138988
AC040169.3,-0.2662180089243029,0.17107571213535858,0.5428956793138988
GPX1P1,-0.1473308534596116,0.17123068696752036,0.5429453212657395
SHD,-0.29170089232406626,0.17125667188897506,0.5429453212657395
ERO1B,0.0660894038901958,0.17122786685134248,0.5429453212657395
NXF1,-0.0539123575418099,0.17143145990630224,0.5431090648573733
FAM185BP,0.18237732471217782,0.1715155696029311,0.5431090648573733
AL110114.1,-0.20952529894133232,0.1715337992632195,0.5431090648573733
BCORL1,0.10109515187978779,0.1714775076127087,0.5431090648573733
AC060766.1,0.15861542914786497,0.17154558929308905,0.5431090648573733
MED24,-0.07376282352277386,0.1714195731625553,0.5431090648573733
COX19,-0.05822150673506954,0.17144973368071925,0.5431090648573733
MTA1,-0.06841598562786899,0.17135393755593445,0.5431090648573733
SLC25A44,0.14956210161904337,0.17205970520061173,0.5432340209713107
AC092919.1,-0.26163297460165547,0.17183716165104118,0.5432340209713107
HDAC3,-0.09014876763110635,0.17184976120309603,0.5432340209713107
NAP1L4,-0.10978843825518325,0.1717709486354721,0.5432340209713107
CARS2,0.08283858831524427,0.1717249323152698,0.5432340209713107
U52111.1,0.2255606840148845,0.17188421682792926,0.5432340209713107
BMPR1A,-0.15930114043750798,0.17179591156208807,0.5432340209713107
SLC9A3R2,-0.14667698801785267,0.17173523857650988,0.5432340209713107
RIOK1,-0.08473857706688825,0.17193386840998526,0.5432340209713107
NIF3L1,0.08648108541445687,0.17187583225576022,0.5432340209713107
AL136295.5,0.13153187747181327,0.17176409940756884,0.5432340209713107
TNFSF13,0.1709769387764073,0.1720557174390468,0.5432340209713107
WDR6,-0.1262022607525175,0.17205303853496084,0.5432340209713107
TRAPPC3L,-0.2674230958936734,0.17204467100691376,0.5432340209713107
BMPR2,0.11232276835610477,0.17204530160076706,0.5432340209713107
COMMD3-BMI1,-0.354533860859203,0.1718784430163016,0.5432340209713107
FIBCD1,-0.42990888434838714,0.17216179945317103,0.5432753526773166
PXN,0.10077713685210199,0.17214339345423768,0.5432753526773166
DCAF7,0.07330796507921455,0.17216027929433186,0.5432753526773166
MELTF,-0.17837129117280082,0.17240069863147045,0.5432915524971766
ACD,-0.0701664710638692,0.1724115030803986,0.5432915524971766
LINC02009,0.42311040602690464,0.1723311139139327,0.5432915524971766
AL139407.1,0.20059921215533105,0.17227140290337467,0.5432915524971766
LINC01088,-0.3960704131536037,0.1724651004028623,0.5432915524971766
TMEM167A,0.0886272526601104,0.17236569324551587,0.5432915524971766
ADAT3,-0.26338072070594265,0.17237008610366536,0.5432915524971766
AC125494.2,0.17101340580173607,0.17248265390193918,0.5432915524971766
SP4,0.11721390169219426,0.17220132738269636,0.5432915524971766
AC020765.3,0.23542446321006905,0.1723991272889496,0.5432915524971766
NDUFC1,-0.09769333576038441,0.17249328780136441,0.5432915524971766
VSTM4,-0.6743557978566406,0.17260963088057116,0.5433776105698847
HK3,0.18202234984180876,0.1726020254915163,0.5433776105698847
TMCC3,0.18447051329289543,0.17256978480224028,0.5433776105698847
GAS8,-0.14667986139219735,0.17272632636892588,0.5434646887401667
HAT1,0.07402105568240103,0.1727179007518537,0.5434646887401667
AC141586.5,0.2510569984364719,0.17269433464059,0.5434646887401667
PPIB,-0.10778347807951683,0.17279128594520718,0.5435756791322168
SLC39A13,-0.10219139123559806,0.17286662699802482,0.5436259099412383
AL713852.1,0.28304007936148823,0.1728380346145659,0.5436259099412383
ABRAXAS1,0.09895972538892295,0.17299313069505753,0.543635170942024
KIAA0513,0.13567697059641937,0.17309936936093448,0.543635170942024
F11R,0.27890856398807706,0.1731347374619421,0.543635170942024
CYB5A,-0.10928155791555305,0.17293326995962865,0.543635170942024
MMP25-AS1,0.15307278410006475,0.1731367582423484,0.543635170942024
FDPS,-0.061808420530393704,0.173096132782905,0.543635170942024
GPR15,0.20787271089322346,0.17312180532621596,0.543635170942024
NUBP2,-0.11286055596938027,0.1731177571422477,0.543635170942024
FKBP5,0.14792896101464414,0.1730958335852046,0.543635170942024
RGS14,0.11732537800464726,0.17318377506467536,0.5436895746587237
NOXA1,-0.16316304958152195,0.17321354922824525,0.5436898377558497
DDI2,0.3804200172106871,0.17326366459159465,0.5437539376180431
CDC26P1,-0.11769204144700396,0.1733804828945299,0.5439341104616466
TMEM25,-0.1250474431831634,0.17336401816164673,0.5439341104616466
SNHG22,-0.2611417055252394,0.17348927812373968,0.5439958323633427
C1orf131,0.10795386740274804,0.17345208369318205,0.5439958323633427
AC104581.4,-0.25772984721504155,0.17348700203765133,0.5439958323633427
RXRA,0.17496736811084368,0.17352847871759614,0.5440255953221401
SNED1,0.11138285821084803,0.17356547410785192,0.5440484357862007
KY,0.27020786048701595,0.17363437334167953,0.5440781390542155
NF2,0.1410402160139821,0.17361232194368276,0.5440781390542155
FAM174B,0.1728141062581976,0.1736658820889019,0.5440837695144519
GLIPR1,0.14005806771648466,0.17370248777989442,0.5441053637060257
RAP2A,-0.10640976320248896,0.17373791594856727,0.5441232626731938
SPDL1,0.11874631069432784,0.17385935116331522,0.5441534997199009
NATD1,0.17731235099621934,0.17386643331482857,0.5441534997199009
SLC30A4,-0.1254280501255458,0.17379284060397177,0.5441534997199009
TRIM22,0.15396574188172174,0.17386089848392902,0.5441534997199009
KLRC3,-0.26245998830332873,0.1739377213852465,0.5442835874925895
LYRM4,-0.1274220962579502,0.17403729526616532,0.5445021272704629
AARS2,-0.07710697735282768,0.17415893429196164,0.5445105693621993
STK17B,0.12821937429636598,0.17413190598408707,0.5445105693621993
SVIL2P,0.229015803131976,0.17410307432063588,0.5445105693621993
PEX16,-0.09997619955268533,0.17414005190446769,0.5445105693621993
COL4A3,0.2543251631282999,0.17423617151071885,0.5445115409794584
RAC3,-0.26051763389433313,0.17431779747329046,0.5445115409794584
AC099548.2,-0.20956854582198536,0.17430084810503796,0.5445115409794584
GNA11,-0.2546664888356496,0.17427788489088683,0.5445115409794584
NRARP,-0.23753822273421799,0.17431940256191486,0.5445115409794584
C16orf54,0.16248860404678034,0.17433765644181765,0.5445115409794584
EIF4A1,-0.09794539025658011,0.17437952424039002,0.54454942835778
ECE1-AS1,0.1416814645733835,0.17449694332571847,0.5448231928696601
CADM4,0.2627469753688825,0.17462929337346525,0.544957672163411
NIFKP6,0.3126938211805641,0.17460876782945772,0.544957672163411
FAM91A3P,0.21035313754575213,0.17461580248711472,0.544957672163411
ZC3H12B,-0.14641708859579783,0.1747217353192188,0.5450145949397288
AL022322.1,-0.187016058883394,0.17472232419275127,0.5450145949397288
UHMK1,-0.2400421140154272,0.17473682213254413,0.5450145949397288
FBXO2,-0.2042284467911646,0.1748079107958833,0.545073515442801
FOSL2,-0.162620038345759,0.17481524444056193,0.545073515442801
HELLPAR,0.3354976474824336,0.1753130536946313,0.5453088656632957
GNLY,-0.2092489056995248,0.17548558305176273,0.5453088656632957
SMIM26,-0.08475276245735586,0.17542844716591552,0.5453088656632957
LDHAP4,-0.2311907471016541,0.17520960500027993,0.5453088656632957
PRR29,-0.1930284877196602,0.17508258082138456,0.5453088656632957
MCUR1,-0.13335887074952257,0.17517608026987957,0.5453088656632957
FAM160B2,-0.08158560982644047,0.17544047152699552,0.5453088656632957
MYO6,-0.18563676150161612,0.1751931515103155,0.5453088656632957
MRPL17,-0.11338810062029037,0.1749684512715683,0.5453088656632957
AJM1,-0.14531113354554037,0.1755068741895225,0.5453088656632957
VPS13B,0.11699130211898634,0.1752140391139962,0.5453088656632957
SOX5,0.3376144409953663,0.17522120117344114,0.5453088656632957
RSU1,-0.12168037838207724,0.17534155301937376,0.5453088656632957
AC104564.3,-0.1864264050834854,0.17537019801875403,0.5453088656632957
PIP4K2A,-0.08015761120944376,0.17541338952066274,0.5453088656632957
LINC01480,-0.20434703536241106,0.17545150427282638,0.5453088656632957
LTBP1,-0.2277402863725042,0.17496929303899197,0.5453088656632957
AL592183.1,-0.19566728246923493,0.17508757120292817,0.5453088656632957
NAT8L,-0.2914722210783549,0.17527525620806556,0.5453088656632957
AP001282.1,-0.14784873635243567,0.17554585862194888,0.5453088656632957
ELP4,-0.10220317008833657,0.17552553655663403,0.5453088656632957
AXIN2,-0.12994972274684446,0.17506559716073816,0.5453088656632957
SMAP2,0.15846182096492534,0.17562307829759438,0.5454562092580645
SEC24C,0.08294621633153554,0.17572714848428256,0.5456868819813774
PAXX,-0.14356229293196598,0.17582918627443417,0.5459111663373073
KATNIP,0.1355798106063535,0.176021567379256,0.5463232104828705
PSMA3-AS1,0.0630322406134507,0.1760130051460312,0.5463232104828705
AGO3,0.24277294178261322,0.17605378089478382,0.5463305940934217
SPP1,0.44953252239416086,0.17609262498421183,0.5463585477314278
AP003068.4,0.2272176160862971,0.17614608162668816,0.5464116198234374
SLC24A4,0.19039994824985307,0.17617759753712584,0.5464116198234374
PYURF,0.235305270676764,0.1762290862099837,0.5464116198234374
RNF157-AS1,-0.19010792360595907,0.1762024944258552,0.5464116198234374
RPL7AP11,-0.22686958598499896,0.17638948951746516,0.5467378059787514
UBA6,0.08519466061820857,0.17642385842772185,0.5467378059787514
AC073655.2,0.18872224144491856,0.17641263557411,0.5467378059787514
KDM7A,0.10021290755837242,0.17651330178806987,0.5469224335605982
ZNF597,0.08147316398355464,0.17687883365178006,0.5470396423586991
MIRLET7BHG,0.18354500302006027,0.17687127235774877,0.5470396423586991
UBE2S,-0.14647162228768984,0.1766250042694811,0.5470396423586991
AL139095.2,-0.15856300857316263,0.17680176872371492,0.5470396423586991
AL354892.3,0.13926921580895169,0.17671271241774306,0.5470396423586991
CD19,-0.2109258697688059,0.1768540524644752,0.5470396423586991
TERF2,0.0868446429355485,0.1767469623778331,0.5470396423586991
LINC00654,0.2940656226509608,0.17667011076040753,0.5470396423586991
SLCO3A1,0.14835015860436407,0.17658712152943493,0.5470396423586991
ZBTB14,-0.09535320098558486,0.17677525425665783,0.5470396423586991
RORB,-0.29692225082989676,0.17687973582382358,0.5470396423586991
SMAGP,-0.12113395299014762,0.1770069283249181,0.5471344959623199
RPL29P14,-0.25375070292009116,0.17707202128706298,0.5471344959623199
AC008870.2,-0.1636196577282858,0.17714758835196032,0.5471344959623199
STK11,-0.12593177630006558,0.17709163712990938,0.5471344959623199
DUSP23,-0.12654178133700889,0.17704007105652086,0.5471344959623199
AC006111.2,-0.16936261728392976,0.17705935509226947,0.5471344959623199
CCDC184,-0.27947629819954223,0.17714943351685206,0.5471344959623199
CICP19,0.31278640644554967,0.17702599658379883,0.5471344959623199
SALL2,-0.13722346504307037,0.17719760375394591,0.5471909814405157
UBE2SP1,-0.17001509927062397,0.17740144309601244,0.5473030746850754
IGHV4-34,-0.24704894503903096,0.17728680450683368,0.5473030746850754
DAPK1,0.18541239011336863,0.17741960658409445,0.5473030746850754
NCALD,0.25417213813626294,0.17730551672238146,0.5473030746850754
ZNF14,-0.15098134351210835,0.1774561980336937,0.5473030746850754
KRT8P12,0.09948411498082876,0.1773870882107178,0.5473030746850754
AL049840.6,0.19964415634636312,0.1773768852103061,0.5473030746850754
UQCRHL,-0.14107587388194798,0.1774730044495401,0.5473030746850754
MCC,0.1681965977940152,0.17763601705823576,0.5476790750668443
PGA3,-0.3218177996379583,0.17765474584409435,0.5476790750668443
ZSCAN16,0.09264395297227956,0.17774782707775882,0.5478737938811512
AC063977.5,0.19502281349155925,0.17782051028206985,0.5480055846996404
CLTB,-0.11557199154490583,0.1778895707249144,0.5480339534176704
HSD11B1-AS1,-0.23402209059089563,0.17788006850858165,0.5480339534176704
ECI1,-0.09953447826463169,0.17806623933587248,0.5481388260948081
AC092123.1,0.1589539098452044,0.17811680719670242,0.5481388260948081
PLA2G4C,-0.17733271519944616,0.17816307846856147,0.5481388260948081
ALAD,-0.10390145480656443,0.17801021974675751,0.5481388260948081
LZTR1,-0.07853368055801191,0.17801552484079355,0.5481388260948081
AC092299.1,0.29099310357095654,0.17810190100434314,0.5481388260948081
SNORA8,0.14024141238097876,0.17815722529764813,0.5481388260948081
SMG6,-0.08601779786326169,0.1779817546627603,0.5481388260948081
PPP3R1,0.08306905756489513,0.17820557263286627,0.5481774644806059
STX17,0.3433000501505852,0.17827240519547463,0.5482909445649197
CBWD1,0.08352751990251406,0.17830309323517615,0.5482932398526525
GSPT2,-0.10926742541732448,0.17833502189008563,0.5482993486990007
WASHC1,-0.15876051940428937,0.17840815902828366,0.5483421812300336
IGHM,-0.23038589995132064,0.17840884205813348,0.5483421812300336
CAPN7,0.1094387664030414,0.17845897998679613,0.5484042358647777
RAB5A,0.1785384043092062,0.17852656488657553,0.5484953647453732
CNTNAP2,-0.314110472461234,0.17854854026033035,0.5484953647453732
C2CD4D,-0.22113817303244065,0.17867271840514712,0.5487234958524421
PTPMT1,-0.09398763665699228,0.178682732949329,0.5487234958524421
ST13P19,-0.3518304361941218,0.1787456167056745,0.5488245696033386
UBN1,0.254845188097514,0.17883976210625044,0.5490184809624963
AC006033.2,0.16662855996302017,0.17889871537260896,0.5490184809624963
AC084018.2,0.2741299893953588,0.17889473350473312,0.5490184809624963
AL133342.1,-0.16081889267629101,0.17898724366151325,0.5491981243179677
